PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LATITUDE,LONGITUDE,PRICE_CAT,PRICE_LOG,SQFT_LOG,PRICE_PER_SQFT,BEDS_PER_SQFT,BATH_PER_SQFT,DIST_TO_MANHATTAN,LOCALITY_GROUPED,BEDS_TIMES_BATH,SQFT_TIMES_DISTANCE
1188888,4,2.0,2184.207862,132-14 Horace Harding Expy,"Flushing, NY 11367",United States,New York,Queens County,Queens,40.7427492,-73.8333091,4,13.988529815553855,7.6894662343551055,1.8191808623927244,0.001831327535071385,0.0009156637675356925,0.14367354441041152,New York,8.0,313.81288526262705
567000,3,2.0,2184.207862,97-37 63 Rd Unit 3E,"Rego Park, NY 11374",New York,Queens County,Queens,Rego Park,40.7318958,-73.8599645,2,13.248116346376765,7.6894662343551055,1.722891543132948,0.0013734956513035386,0.0009156637675356925,0.12245491643004117,Queens County,6.0,267.4669912070489
189000,3,1.0,2184.207862,90-11 35 Ave Unit 1H,"Jackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,40.7525699,-73.87724,1,12.149507585033072,7.6894662343551055,1.5800196287684223,0.0013734956513035386,0.00045783188376784625,0.09879559001296148,Queens County,3.0,215.79010443723917
985000,3,2.0,2184.207862,82-61 172nd St,"Jamaica, NY 11432",United States,New York,Queens County,Queens,40.7181351,-73.7934614,3,13.800397935382136,7.6894662343551055,1.7947146804188467,0.0013734956513035386,0.0009156637675356925,0.18923912957411634,New York,6.0,413.3375946138217
839000,3,2.0,1120.0,447 Fort Washington Ave Apt 44,"Manhattan, NY 10033",New York,New York County,New York,Manhattan,40.8501059,-73.9387857,3,13.639967177343745,7.02197642307216,1.9424683814839943,0.0026785714285714286,0.0017857142857142857,0.07443438371680552,New York County,6.0,83.36650976282219
995000,3,2.0,2184.207862,455 E 51st St # 4F,"New York, NY 10022",New York,New York County,New York,Manhattan,40.7540096,-73.9637466,3,13.81049902116535,7.6894662343551055,1.7960283068105052,0.0013734956513035386,0.0009156637675356925,0.03003006066793235,New York County,6.0,65.59189460723482
1439000,4,2.0,1625.0,800 Bedford Ave Unit 4,"Brooklyn, NY 11205",New York,Kings County,Brooklyn,Bedford-Stuyvesant,40.6972584,-73.9569997,4,14.179459680796295,7.3938782901077555,1.9177296574879987,0.0024615384615384616,0.0012307692307692308,0.0870082111679644,Kings County,8.0,141.38834314794215
379000,2,1.0,900.0,144-40 71 Ave Unit 2,"Kew Gardens Hills, NY 11367",New York,Queens County,Queens,Flushing,40.7282764,-73.8208847,1,12.84529412258351,6.803505257608338,1.888040596164552,0.0022222222222222222,0.0011111111111111111,0.1600009891564757,Queens County,2.0,144.00089024082814
3195000,4,4.0,2184.207862,425 E 63rd St,"New York, NY 10065",United States,New York,New York County,New York,40.7617185,-73.9587133,5,14.97709795878277,7.6894662343551055,1.9477422102288298,0.001831327535071385,0.001831327535071385,0.024760577924187885,New York,16.0,54.08224896967482
1439000,4,2.0,1625.0,800 Bedford Ave Unit 4,"Brooklyn, NY 11205",New York,Kings County,Brooklyn,Bedford-Stuyvesant,40.6972584,-73.9569997,4,14.179459680796295,7.3938782901077555,1.9177296574879987,0.0024615384615384616,0.0012307692307692308,0.0870082111679644,Kings County,8.0,141.38834314794215
1245000,5,2.0,1800.0,64-56 Woodbine St,"Ridgewood, NY 11385",United States,New York,Queens County,Queens,40.7085881,-73.8934355,4,14.034646891093473,7.496097345175956,1.8722604903370605,0.002777777777777778,0.0011111111111111111,0.10770023538442114,New York,10.0,193.86042369195806
1995000,4,4.0,2184.207862,1069 Lincoln Pl,"Brooklyn, NY 11213",United States,New York,Kings County,Brooklyn,40.670429,-73.9411141,5,14.506155109559108,7.6894662343551055,1.8864970164961912,0.001831327535071385,0.001831327535071385,0.11661867611926457,New York,16.0,254.71942923572936
365000,4,3.0,1600.0,148 Brighton Ave,"Staten Island, NY 10301",United States,New York,Richmond County,Staten Island,40.6352888,-74.090616,1,12.807655372286902,7.3783837129967145,1.7358348210769727,0.0025,0.001875,0.19002192479143068,New York,12.0,304.0350796662891
950000,2,2.0,1025.0,1215 Broadway Apt 320,"Queens, NY 11106",United States,New York,Queens County,Queens,40.7669131,-73.9342893,3,13.76421831620775,6.933423025730715,1.9851981142831157,0.001951219512195122,0.001951219512195122,0.04030403833488035,New York,4.0,41.31163929325236
209000,1,1.0,658.0,1594 Unionport Rd Apt 2A,"Bronx, NY 10462",New York,Bronx County,The Bronx,Parkchester,40.8391003,-73.8566691,1,12.250094315624496,6.490723534502507,1.8873233855219849,0.001519756838905775,0.001519756838905775,0.12748866873137427,Bronx County,1.0,83.88754402524427
1390000,5,4.0,1992.0,1429 Avenue H,"Brooklyn, NY 11230",United States,New York,Kings County,Brooklyn,40.6302066,-73.962272,4,14.144815024531075,7.597396320212795,1.8617977038921796,0.0025100401606425703,0.002008032128514056,0.15315384731556322,New York,20.0,305.08246385260196
429000,2,1.0,850.0,9411 Shore Rd Unit Lf,"Brooklyn, NY 11209",United States,New York,Kings County,Brooklyn,40.617623,-74.038637,2,12.969214528909768,6.7464121285733745,1.9223869342314097,0.002352941176470588,0.001176470588235294,0.1786907566104031,New York,2.0,151.88714311884263
950000,1,1.0,2184.207862,310 E 46th St Apt 17H,"New York, NY 10017",New York,New York County,New York,Manhattan,40.751918,-73.9698335,3,13.76421831620775,7.6894662343551055,1.7900095919157277,0.00045783188376784625,0.00045783188376784625,0.031211927948296265,New York County,1.0,68.17333841284623
699000,3,3.0,2835.0,4716 Avenue H,"Brooklyn, NY 11234",United States,New York,Kings County,Brooklyn,40.6324811,-73.9306778,3,13.457407451830088,7.950149887652018,1.6927237400557453,0.0010582010582010583,0.0010582010582010583,0.1559746829778768,New York,9.0,442.18822624228073
450000,1,1.0,724.0,2120 Ocean Ave Apt 5B,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,40.610069,-73.9537478,2,13.017005083966255,6.586171654854675,1.9764144887373845,0.0013812154696132596,0.0013812154696132596,0.1739089021466064,Kings County,1.0,125.91004515414303
1190000,4,2.0,1500.0,2330 E 15th St,"Brooklyn, NY 11229",United States,New York,Kings County,Brooklyn,40.5935138,-73.9556712,4,13.989464705423494,7.313886831633462,1.9127264377290245,0.0026666666666666666,0.0013333333333333333,0.1902211104475007,New York,8.0,285.3316656712511
2995000,2,2.0,2184.207862,10 Park Ave Ph 25A,"Manhattan, NY 10016",New York,New York County,New York,Manhattan,40.7474421,-73.9813221,5,14.912455123421447,7.6894662343551055,1.939335536294492,0.0009156637675356925,0.0009156637675356925,0.03706673361411616,New York County,4.0,80.96145097861219
349980,3,1.0,2184.207862,150-38 Union Tpke Unit 8L,"Flushing, NY 11367",New York,Queens County,Queens,Flushing,40.7187728,-73.811168,1,12.765634146277788,7.6894662343551055,1.6601456794547467,0.0013734956513035386,0.00045783188376784625,0.17247675114008715,Queens County,3.0,376.72507585239583
339000,1,1.0,693.0,4219 Amboy Rd Unit 4A,"Staten Island, NY 10308",New York,Richmond County,Staten Island,Great Kills,40.5475295,-74.1568654,1,12.733758336210744,6.542471960506805,1.9463221872523455,0.001443001443001443,0.001443001443001443,0.2999418297393832,Richmond County,1.0,207.85968800939256
649000,3,2.0,1257.0,287 E 34th St,"Brooklyn, NY 11203",United States,New York,Kings County,Brooklyn,40.6499215,-73.9453734,2,13.38318953651709,7.1372784372603855,1.8751110320496578,0.002386634844868735,0.0015910898965791568,0.1356595965267847,New York,6.0,170.52411283416836
4695000,3,4.0,2600.0,1100 Park Ave # 11C,"New York, NY 10128",New York,New York County,New York,Manhattan,40.7824395,-73.9561648,5,15.362008883617023,7.8636512654486515,1.953546560630771,0.001153846153846154,0.0015384615384615385,0.015049700970118563,New York County,12.0,39.12922252230826
189999,1,1.0,2184.207862,32-30 93rd St Unit A7,"East Elmhurst, NY 11369",New York,Queens County,Queens,East Elmhurst,40.7586799,-73.8755,1,12.154779351142624,7.6894662343551055,1.5807052116097902,0.00045783188376784625,0.00045783188376784625,0.09876654941835727,Queens County,1.0,215.7266737421875
189999,1,1.0,2184.207862,32-30 93rd St Unit A7,"East Elmhurst, NY 11369",New York,Queens County,Queens,East Elmhurst,40.7586799,-73.8755,1,12.154779351142624,7.6894662343551055,1.5807052116097902,0.00045783188376784625,0.00045783188376784625,0.09876654941835727,Queens County,1.0,215.7266737421875
699000,3,3.0,2835.0,4716 Avenue H,"Brooklyn, NY 11234",United States,New York,Kings County,Brooklyn,40.6324811,-73.9306778,3,13.457407451830088,7.950149887652018,1.6927237400557453,0.0010582010582010583,0.0010582010582010583,0.1559746829778768,New York,9.0,442.18822624228073
349980,3,1.0,2184.207862,150-38 Union Tpke Unit 8L,"Flushing, NY 11367",New York,Queens County,Queens,Flushing,40.7187728,-73.811168,1,12.765634146277788,7.6894662343551055,1.6601456794547467,0.0013734956513035386,0.00045783188376784625,0.17247675114008715,Queens County,3.0,376.72507585239583
399888,3,4.0,1613.0,765 E 224th St,"Bronx, NY 10466",United States,New York,Bronx County,The Bronx,40.8865894,-73.8585038,1,12.89894228757987,7.3864708488298945,1.7462929931718632,0.0018598884066955983,0.0024798512089274642,0.15300486726506654,New York,12.0,246.79685089855232
1199900,4,4.0,2393.0,251 Wilson Ave,"Staten Island, NY 10308",United States,New York,Richmond County,Staten Island,40.5477774,-74.160225,4,13.997749611354916,7.780720886117918,1.7990299120392812,0.001671541997492687,0.001671541997492687,0.3018396539485139,New York,16.0,722.3022918987938
1395000,3,4.0,2472.0,52 Convent Ave Unit 1C,"Manhattan, NY 10027",New York,New York County,New York,Manhattan,40.8150812,-73.9533178,4,14.148405690083225,7.813187267521416,1.8108366285928708,0.0012135922330097086,0.0016181229773462784,0.03664110028752351,New York County,12.0,90.57679991075811
2995000,4,3.0,2135.0,303 W 113th St Unit 2,"Manhattan, NY 10026",New York,New York County,New York,Manhattan,40.802892,-73.957154,5,14.912455123421447,7.666690200080086,1.9450968715633863,0.001873536299765808,0.001405152224824356,0.024269597854103618,New York County,12.0,51.815591418511225
399000,1,1.0,2184.207862,102-10 66th Rd Unit 14A,"Forest Hills, NY 11375",New York,Queens County,Queens,Flushing,40.7282586,-73.8513251,1,12.896719202134523,7.6894662343551055,1.6771930338304082,0.00045783188376784625,0.00045783188376784625,0.1318240145192442,Queens County,1.0,287.93104891333536
650000,2,1.0,1060.0,860 W 181st St Apt 56,"New York, NY 10033",New York,New York County,New York,Manhattan,40.8511616,-73.9408472,2,13.384729180332174,6.966967138613983,1.9211701324308168,0.0018867924528301887,0.0009433962264150943,0.07452297539953823,New York County,2.0,78.99435392351052
2599000,4,3.0,3510.0,2634 National Dr,"Brooklyn, NY 11234",United States,New York,Kings County,Brooklyn,40.6063914,-73.9020181,5,14.770637698386924,8.163656176168432,1.8093164851192254,0.0011396011396011395,0.0008547008547008547,0.18976844996354839,New York,12.0,666.0872593720549
1195000,4,2.0,2625.0,449 Classon Ave,"Brooklyn, NY 11238",United States,New York,Kings County,Brooklyn,40.685396,-73.959061,4,13.993657580167481,7.873217054862741,1.7773747989742728,0.0015238095238095239,0.0007619047619047619,0.09845520269137542,New York,8.0,258.4449070648605
1288000,3,2.0,1188.0,340 86th St,"Brooklyn, NY 11209",United States,New York,Kings County,Brooklyn,40.6229377,-74.0298947,4,14.06860196204365,7.080867896690782,1.9868471163850636,0.0025252525252525255,0.0016835016835016834,0.170578516083882,New York,6.0,202.6472771076518
2099000,2,2.0,1447.0,79 Bridge St Apt 5C,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,Downtown Brooklyn,40.7019045,-73.9844236,5,14.556972075219997,7.277938572945661,2.000150444980773,0.00138217000691085,0.00138217000691085,0.08226525887159203,Kings County,4.0,119.03782958719367
1275000,5,3.0,1920.0,236 45th St,"Brooklyn, NY 11220",United States,New York,Kings County,Brooklyn,40.6512263,-74.0131317,4,14.058457520888082,7.560601162768557,1.8594364678456503,0.0026041666666666665,0.0015625,0.138379695824859,New York,15.0,265.6890159837293
650000,1,1.0,2184.207862,165 E 60th St Apt 5C,"Manhattan, NY 10022",New York,New York County,New York,Manhattan,40.762566,-73.9667017,2,13.384729180332174,7.6894662343551055,1.7406577742069655,0.00045783188376784625,0.00045783188376784625,0.021020938582514855,New York County,1.0,45.91409931854809
4800000,3,4.0,3475.0,61 E 82nd St Apt 1A,"New York, NY 10028",New York,New York County,New York,Manhattan,40.778129,-73.9598269,5,15.38412668421143,8.153637486385282,1.8867808030341573,0.0008633093525179857,0.0011510791366906475,0.012412020166354041,New York County,12.0,43.131770078080294
1279900,3,2.3738608579684373,3812.0,51 E 126th St,"New York, NY 10035",United States,New York,New York County,New York,40.8062253,-73.9393116,4,14.062293289154617,8.246171559857563,1.7053117543188145,0.0007869884575026233,0.0006227336983128114,0.03939098316429988,New York,7.121582573905312,150.15842782231113
1680000,7,4.0,3780.0,214-03 16 Ave,"Bayside, NY 11360",United States,New York,Queens County,Queens,40.785705,-73.778612,4,14.33430494661736,8.237743803890933,1.7400765656060875,0.001851851851851852,0.0010582010582010583,0.1926056171792512,New York,28.0,728.0492329375695
299000,1,1.0,850.0,68-09 138th St Unit 2B,"Flushing, NY 11367",New York,Queens County,Queens,Flushing,40.7313319,-73.8284665,1,12.608202196848836,6.7464121285733745,1.8688751823282135,0.001176470588235294,0.001176470588235294,0.1518314466764287,Queens County,1.0,129.0567296749644
845000,1,1.0,2184.207862,120 Central Park S Apt 3G,"New York, NY 10019",New York,New York County,New York,Manhattan,40.7659315,-73.9773407,3,13.647093089770562,7.6894662343551055,1.7747776859722575,0.00045783188376784625,0.00045783188376784625,0.018233638933025098,New York County,1.0,39.82605751038272
415000,3,1.0,2184.207862,233 E 70th St Apt 6R,"New York, NY 10021",New York,New York County,New York,Manhattan,40.7678195,-73.9594251,2,12.936036208848487,7.6894662343551055,1.6823061334287004,0.0013734956513035386,0.00045783188376784625,0.01929098106006222,New York County,3.0,42.135512497081
449000,1,2.0,1213.0,27110 Grand Central Pkwy Apt 5L,"Floral Park, NY 11005",New York,Queens County,Queens,Queens Village,40.7564761,-73.7212008,2,13.014780393893403,7.101675971619444,1.8326350633152801,0.0008244023083264633,0.0016488046166529267,0.2514128716908607,Queens County,2.0,304.963813361014
1250000,3,2.0,1287.0,365 Bridge St Apt 8J,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,Downtown Brooklyn,40.6925905,-73.9849373,4,14.038654909278163,7.160845906664299,1.960474375829394,0.002331002331002331,0.001554001554001554,0.09154607037737528,Kings County,6.0,117.81979257568199
4395000,5,4.0,2184.207862,425 Pacific St,"Brooklyn, NY 11217",United States,New York,Kings County,Brooklyn,40.6859683,-73.9839494,5,15.295978316632674,7.6894662343551055,1.9892119752464854,0.0022891594188392313,0.001831327535071385,0.0979648628093247,New York,20.0,213.97562354787846
315000,1,1.0,2184.207862,35-51 85th St Unit 6F,"Queens, NY 11372",New York,Queens County,Queens,Jackson Heights,40.7507495,-73.8811907,1,12.660331092405906,7.6894662343551055,1.6464512238628346,0.00045783188376784625,0.00045783188376784625,0.095646374404566,Queens County,1.0,208.91156294624864
499000,2,1.0,900.0,7901 4th Ave Apt E22,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,40.6273371,-74.0262024,2,13.120363378739663,6.803505257608338,1.9284711162774812,0.0022222222222222222,0.0011111111111111111,0.16518881627449977,Kings County,2.0,148.66993464704979
699000,3,2.0,1700.0,752 Correll Ave,"Staten Island, NY 10309",United States,New York,Richmond County,Staten Island,40.545028,-74.218133,3,13.457407451830088,7.438971592395862,1.8090413822236246,0.0017647058823529412,0.001176470588235294,0.34300755629139873,New York,6.0,583.1128456953778
625000,4,2.0,1268.0,762 Empire Blvd Apt 4D,"Brooklyn, NY 11213",New York,Kings County,Brooklyn,Little Caribbean,40.6634769,-73.936924,2,13.345508528717259,7.1459844677143876,1.8675535314990355,0.0031545741324921135,0.0015772870662460567,0.1244368523774569,Kings County,8.0,157.78592881461535
749000,3,2.0,2184.207862,31-10 95th St,"East Elmhurst, NY 11369",United States,New York,Queens County,Queens,40.7602045,-73.8739584,3,13.52649559761195,7.6894662343551055,1.759094218682967,0.0013734956513035386,0.0009156637675356925,0.09990061406622006,New York,6.0,218.20370666206566
949000,4,2.0,1600.0,154 E 22nd St,"Brooklyn, NY 11226",United States,New York,Kings County,Brooklyn,40.6452346,-73.9569371,3,13.76316513133229,7.3783837129967145,1.8653360501011962,0.0025,0.00125,0.13860122233793074,New York,8.0,221.7619557406892
1495000,3,1.0,2184.207862,349 6th Ave Apt 2,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,40.670754,-73.981349,4,14.217637433703022,7.6894662343551055,1.848975858711917,0.0013734956513035386,0.00045783188376784625,0.11280348362084783,Kings County,3.0,246.38625578564407
2395000,6,4.0,3972.0,438 W 162nd St Unit Townhouse,"Manhattan, NY 10032",United States,New York,New York County,New York,40.8351954,-73.9390016,5,14.6888942063636,8.287276755814599,1.7724633361685955,0.0015105740181268882,0.0010070493454179255,0.061242694778402246,New York,24.0,243.25598365981372
625000,4,2.0,1268.0,762 Empire Blvd Apt 4D,"Brooklyn, NY 11213",New York,Kings County,Brooklyn,Little Caribbean,40.6634769,-73.936924,2,13.345508528717259,7.1459844677143876,1.8675535314990355,0.0031545741324921135,0.0015772870662460567,0.1244368523774569,Kings County,8.0,157.78592881461535
1250000,3,4.0,3328.0,19 Park Ln,"Staten Island, NY 10301",United States,New York,Richmond County,Staten Island,40.619844,-74.0889182,4,14.038654909278163,8.110427237575024,1.730939011971908,0.0009014423076923077,0.001201923076923077,0.20127120049137362,New York,12.0,669.8305552352914
749000,3,2.0,2184.207862,31-10 95th St,"East Elmhurst, NY 11369",United States,New York,Queens County,Queens,40.7602045,-73.8739584,3,13.52649559761195,7.6894662343551055,1.759094218682967,0.0013734956513035386,0.0009156637675356925,0.09990061406622006,New York,6.0,218.20370666206566
205000,1,1.0,2184.207862,2750 Johnson Ave Apt 5C,"Bronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,40.8801731,-73.91173,1,12.230770136157428,7.6894662343551055,1.5905876641362466,0.00045783188376784625,0.00045783188376784625,0.11384141444838701,Bronx County,1.0,248.65331245936733
1198000,1,2.0,2184.207862,22-19 33rd St Unit 1B,"Long Island City, NY 11105",New York,Queens County,Queens,Astoria,40.7749092,-73.9098235,4,13.996164892381724,7.6894662343551055,1.820173789157102,0.00045783188376784625,0.0009156637675356925,0.061920626263703246,Queens County,2.0,135.24751870514433
2199000,3,3.0,3454.0,181 Hastings St,"Brooklyn, NY 11235",United States,New York,Kings County,Brooklyn,40.5782802,-73.9442713,5,14.603513724288955,8.14757773620177,1.792374887004982,0.0008685581933989577,0.0008685581933989577,0.20658244203157292,New York,9.0,713.5357547770528
5495000,3,2.0,3000.0,144 Franklin St Unit 3F,"Manhattan, NY 10013",New York,New York County,New York,Manhattan,40.7193802,-74.0075316,5,15.519349327803464,8.006700845440367,1.938295138957437,0.001,0.0006666666666666666,0.07334983347356029,New York County,6.0,220.04950042068089
625000,1,1.0,2184.207862,55 E 65th St Apt 4B,"New York, NY 10065",New York,New York County,New York,Manhattan,40.7669715,-73.9674377,2,13.345508528717259,7.6894662343551055,1.7355572054002928,0.00045783188376784625,0.00045783188376784625,0.016561503963709163,New York County,1.0,36.17376716407772
1449999,3,2.3738608579684373,1890.0,768 Herkimer St,"Brooklyn, NY 11233",United States,New York,Kings County,Brooklyn,40.6783124,-73.928113,4,14.187074114396758,7.544861068658458,1.8803625388584317,0.0015873015873015873,0.001256011035962136,0.11330017953542194,New York,7.121582573905312,214.13733932194748
1399000,5,4.0,2184.207862,256-16 86th Ave,"Floral Park, NY 11001",United States,New York,Queens County,Queens,40.7326463,-73.7097434,4,14.151268968443645,7.6894662343551055,1.8403447699943603,0.0022891594188392313,0.001831327535071385,0.26628017111165286,New York,20.0,581.6112432367776
525000,3,1.0,322.0,230 Central Park W Apt 6H,"New York, NY 10024",New York,New York County,New York,Manhattan,40.7836703,-73.9709274,2,13.171155446333852,5.777652323222656,2.2796725572069816,0.009316770186335404,0.003105590062111801,0.0006321019300721639,New York County,3.0,0.20353682148323676
1299000,3,2.0,1700.0,74 89th St,"Brooklyn, NY 11209",United States,New York,Kings County,Brooklyn,40.622512,-74.038316,4,14.07710606547538,7.438971592395862,1.8923457215329387,0.0017647058823529412,0.001176470588235294,0.17404902527735935,New York,6.0,295.8833429715109
269000,1,1.0,2184.207862,37-21 80 St Unit 6T,"Jackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,40.7490728,-73.8859424,1,12.502470376049185,7.6894662343551055,1.6259217473627068,0.00045783188376784625,0.00045783188376784625,0.09179710615045732,Queens County,1.0,200.50396096267744
450000,1,1.0,2184.207862,152 E 83rd St Apt 3D,"Manhattan, NY 10028",New York,New York County,New York,Manhattan,40.777093,-73.956552,2,13.017005083966255,7.6894662343551055,1.6928359768079475,0.00045783188376784625,0.00045783188376784625,0.01583186511437567,New York County,1.0,34.58008425294287
899999,4,2.0,2194.0,243 Deems Ave,"Staten Island, NY 10314",United States,New York,Richmond County,Staten Island,40.6172199,-74.1320669,3,13.710150042306449,7.693937325509272,1.7819419969604386,0.0018231540565177757,0.0009115770282588879,0.2310722118551236,New York,8.0,506.9724328101412
925000,2,2.0,1077.0,1336 Dean St,"Brooklyn, NY 11216",United States,New York,Kings County,Brooklyn,40.6764806,-73.9446731,3,13.73755009757506,6.982862751468942,1.9673235156576971,0.0018570102135561746,0.0018570102135561746,0.10986979967201885,New York,4.0,118.3297742467643
279000,1,1.0,600.0,680 81st St Apt 3D,"Brooklyn, NY 11228",New York,Kings County,Brooklyn,Dyker Heights,40.6220567,-74.0200513,1,12.53897064502647,6.398594934535208,1.9596443865120676,0.0016666666666666668,0.0016666666666666668,0.16828961342453547,Kings County,1.0,100.97376805472128
1795000,2,2.0,2184.207862,230 Riverside Dr Apt 8A,"New York, NY 10025",New York,New York County,New York,Manhattan,40.7954592,-73.9753123,4,14.400516137007425,7.6894662343551055,1.8727588753389146,0.0009156637675356925,0.0009156637675356925,0.013025391968388832,New York County,4.0,28.450163542986544
1250000,2,2.0,2184.207862,60 Gramercy Park N Apt 2H,"Manhattan, NY 10010",New York,New York County,New York,Manhattan,40.7385938,-73.9863188,4,14.038654909278163,7.6894662343551055,1.8256995325053986,0.0009156637675356925,0.0009156637675356925,0.047004041867486024,New York County,4.0,102.66659779274015
560000,3,1.0,622.0,4711 8th Ave Apt 2B,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,Sunset Park,40.6423834,-74.002033,2,13.235693848424024,6.434546518787453,2.0569738379820124,0.00482315112540193,0.001607717041800643,0.14405497355023664,Kings County,3.0,89.60219354824719
999000,3,2.0,1260.0,423 Beach 126th St,"Belle Harbor, NY 11694",United States,New York,Queens County,Queens,40.5792491,-73.8470867,4,13.81451105863119,7.13966033596492,1.9348975173290466,0.002380952380952381,0.0015873015873015873,0.2386614771338208,New York,6.0,300.7134611886142
1188000,6,2.0,2186.0,188-39 Ilion Ave,"Saint Albans, NY 11412",United States,New York,Queens County,Queens,40.7021006,-73.7671144,4,13.987782620655215,7.690286020676768,1.8188897764070742,0.0027447392497712718,0.0009149130832570906,0.21957193565599178,New York,12.0,479.98425134399804
948888,3,1.0,950.0,1611 Oriental Blvd,"Brooklyn, NY 11235",United States,New York,Kings County,Brooklyn,40.5786958,-73.938485,3,13.763047105524546,6.85751406254539,2.007002388911754,0.003157894736842105,0.0010526315789473684,0.2070056719093449,New York,3.0,196.65538831387767
735000,2,2.0,832.0,1370 Bushwick Ave Apt 2A,"Brooklyn, NY 11207",New York,Kings County,Brooklyn,Bushwick,40.6850765,-73.9107349,3,13.507627138738266,6.725033642166843,2.0085590433397496,0.002403846153846154,0.002403846153846154,0.11517219660256346,Kings County,4.0,95.8232675733328
3600000,3,4.0,2184.207862,900 5th Ave Apt 4B,"Manhattan, NY 10021",New York,New York County,New York,Manhattan,40.7719126,-73.967281,5,15.096444681204078,7.6894662343551055,1.9632630173673136,0.0013734956513035386,0.001831327535071385,0.011853964727461754,New York County,12.0,25.891522953592652
789000,2,1.0,2184.207862,340 W 19th St Apt 4,"New York, NY 10011",New York,New York County,New York,Manhattan,40.7432035,-74.0015019,3,13.578522867254332,7.6894662343551055,1.7658602630424485,0.0009156637675356925,0.00045783188376784625,0.05009926003305508,New York County,2.0,109.4271976445813
569000,3,1.0,2184.207862,110-25 217 St Unit 11146-0021,"Queens Village, NY 11429",United States,New York,Queens County,Queens,40.7079268,-73.7400399,2,13.251637470576167,7.6894662343551055,1.7233494584279874,0.0013734956513035386,0.00045783188376784625,0.2430761235297447,New York,3.0,530.9287800781516
1700000,2,2.0,1135.0,2 Cornelia St Apt 203,"Manhattan, NY 10014",New York,New York County,New York,Manhattan,40.7315509,-74.0013914,4,14.346139397261565,7.035268599281097,2.0391743676606082,0.001762114537444934,0.001762114537444934,0.059739688187752875,New York County,4.0,67.80454609309952
295000,2,1.0,613.0,552 W 141st St Apt 2D,"New York, NY 10031",New York,New York County,New York,Manhattan,40.8233518,-73.9515728,1,12.59473402514672,6.419994928147142,1.9617981269623295,0.0032626427406199023,0.0016313213703099511,0.044782076582937626,New York County,2.0,27.451412945340763
625000,1,1.0,650.0,245 E 25th St Apt 8L,"New York, NY 10010",New York,New York County,New York,Manhattan,40.7395218,-73.9802307,2,13.345508528717259,6.478509642208569,2.059965835625072,0.0015384615384615385,0.0015384615384615385,0.044504079113381306,New York County,1.0,28.92765142369785
399000,3,1.0,391.0,30-38 29th St Unit 2B,"Queens, NY 11102",United States,New York,Queens County,Queens,40.7668236,-73.9239725,1,12.896719202134523,5.971261839790462,2.1597979703712142,0.0076726342710997444,0.0025575447570332483,0.049953557963462486,New York,3.0,19.531841163713832
5700000,3,4.0,2357.0,565 Broome St Apt N9E,"New York, NY 10013",New York,New York County,New York,Manhattan,40.7242197,-74.0056368,5,15.555976908243359,7.765569081097317,2.0031985738314,0.0012728044123886295,0.0016970725498515061,0.06821131080935496,New York County,12.0,160.77405957764964
618000,3,2.0,2184.207862,2805 E 28th St Apt 1B,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,40.5846429,-73.9407155,2,13.334245354561496,7.6894662343551055,1.7340924516953553,0.0013734956513035386,0.0009156637675356925,0.2007847735279235,Kings County,6.0,438.5556809095801
149999,1,1.0,694.0,5621 Netherland Ave Apt 3C,"Bronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,40.9049984,-73.9065719,1,11.918390573078392,6.543911845564792,1.821294487815604,0.001440922190201729,0.001440922190201729,0.13797105215286615,Bronx County,1.0,95.7519101940891
650000,3,1.0,550.0,382 Central Park W Apt 14T,"New York, NY 10025",New York,New York County,New York,Manhattan,40.7935585,-73.9656011,2,13.384729180332174,6.311734809152915,2.1206101943513866,0.005454545454545455,0.0018181818181818182,0.011862879223024562,New York County,3.0,6.524583572663509
1990000,5,2.3738608579684373,2184.207862,63-12 136th St,"Flushing, NY 11367",United States,New York,Queens County,Queens,40.7398861,-73.8305343,5,14.503645699213111,7.6894662343551055,1.886170672603193,0.0022891594188392313,0.0010868291884064453,0.14715393406123972,New York,11.869304289842187,321.41477970078944
550000,1,1.0,2184.207862,57 W 93rd St Apt 3G,"New York, NY 10025",New York,New York County,New York,Manhattan,40.7908539,-73.9681725,2,13.217675375388819,7.6894662343551055,1.7189327545694528,0.00045783188376784625,0.00045783188376784625,0.00832398471046644,New York County,1.0,18.181312847768595
